Path,Name,name_cfg,name_png,BezelPath
./burningf.zip,Burning Fight,burningf.cfg,burningf.png,/base/path/burningf.cfg
./burnforc.zip,Burning Force,burnforc.cfg,burnforc.png,/base/path/burnforc.cfg
./brival.zip,Burning Rival,brival.cfg,brival.png,/base/path/brival.cfg
./pang.zip,Pang,pang.cfg,pang.png,/base/path/pang.cfg
./butasan.zip,Butasan - Pig's & Bomber's,butasan.cfg,butasan.png,/base/path/butasan.cfg
./bygone.zip,Bygone,bygone.cfg,bygone.png,/base/path/bygone.cfg
./cabal.zip,Cabal,cabal.cfg,cabal.png,/base/path/cabal.cfg
./cabalng.zip,Cabal,cabalng.cfg,cabalng.png,/base/path/cabalng.cfg
./cachat.zip,Tube-it,cachat.cfg,cachat.png,/base/path/cachat.cfg
./cadash.zip,Cadash,cadash.cfg,cadash.png,/base/path/cadash.cfg
./dino.zip,Cadillacs and Dinosaurs,dino.cfg,dino.png,/base/path/dino.cfg
./calibr50.zip,Caliber 50,calibr50.cfg,calibr50.png,/base/path/calibr50.cfg
./calipso.zip,Calipso,calipso.cfg,calipso.png,/base/path/calipso.cfg
./calorie.zip,Calorie Kun Vs Moguranian,calorie.cfg,calorie.png,/base/path/calorie.cfg
./cameltry.zip,Cameltry,cameltry.cfg,cameltry.png,/base/path/cameltry.cfg
./candy.zip,Candy Candy,candy.cfg,candy.png,/base/path/candy.cfg
./cannball.zip,Cannon Ball,cannball.cfg,cannball.png,/base/path/cannball.cfg
./cannonbp.zip,Cannon Ball,cannonbp.cfg,cannonbp.png,/base/path/cannonbp.cfg
./canvas.zip,Canvas Croquis,canvas.cfg,canvas.png,/base/path/canvas.cfg
./croquis.zip,Canvas Croquis,croquis.cfg,croquis.png,/base/path/croquis.cfg
./canyon.zip,Canyon Bomber,canyon.cfg,canyon.png,/base/path/canyon.cfg
./capbowl.zip,Capcom Bowling,capbowl.cfg,capbowl.png,/base/path/capbowl.cfg
./csclub.zip,Capcom Sports Club,csclub.cfg,csclub.png,/base/path/csclub.cfg
./cworld.zip,Adventure Quiz: Capcom World,cworld.cfg,cworld.png,/base/path/cworld.cfg
./captaven.zip,Captain America And The Avengers,captaven.cfg,captaven.png,/base/path/captaven.cfg
./captcomm.zip,Captain Commando,captcomm.cfg,captcomm.png,/base/path/captcomm.cfg
./csilver.zip,Captain Silver,csilver.cfg,csilver.png,/base/path/csilver.cfg
./ctomaday.zip,Captain Tomaday,ctomaday.cfg,ctomaday.png,/base/path/ctomaday.cfg
./carjmbre.zip,Car Jamboree,carjmbre.cfg,carjmbre.png,/base/path/carjmbre.cfg
./curvebal.zip,Car Polo,curvebal.cfg,curvebal.png,/base/path/curvebal.cfg
./carket.zip,Carket Ball,carket.cfg,carket.png,/base/path/carket.cfg
./carnival.zip,Carnival,carnival.cfg,carnival.png,/base/path/carnival.cfg
./cawing.zip,Carrier Air Wing,cawing.cfg,cawing.png,/base/path/cawing.cfg
./cashquiz.zip,Cash Quiz,cashquiz.cfg,cashquiz.png,/base/path/cashquiz.cfg
./catacomb.zip,Catacomb,catacomb.cfg,catacomb.png,/base/path/catacomb.cfg
./mcatadv.zip,Magical Cat Adventure,mcatadv.cfg,mcatadv.png,/base/path/mcatadv.cfg
./cavelon.zip,Cavelon,cavelon.cfg,cavelon.png,/base/path/cavelon.cfg
./cninja.zip,Caveman Ninja,cninja.cfg,cninja.png,/base/path/cninja.cfg
./centiped.zip,Centipede,centiped.cfg,centiped.png,/base/path/centiped.cfg
./casanova.zip,Casanova,casanova.cfg,casanova.png,/base/path/casanova.cfg
./chaknpop.zip,Chack'n Pop,chaknpop.cfg,chaknpop.png,/base/path/chaknpop.cfg
./chainrec.zip,Chain Reaction,chainrec.cfg,chainrec.png,/base/path/chainrec.cfg
./chameleo.zip,Chameleon,chameleo.cfg,chameleo.png,/base/path/chameleo.cfg
./champwr.zip,Champion Wrestler,champwr.cfg,champwr.png,/base/path/champwr.cfg
./chanbara.zip,Chanbara,chanbara.cfg,chanbara.png,/base/path/chanbara.cfg
./chkun.zip,Chance Kun,chkun.cfg,chkun.png,/base/path/chkun.cfg
./cairblad.zip,Change Air Blade,cairblad.cfg,cairblad.png,/base/path/cairblad.cfg
./changes.zip,Changes,changes.cfg,changes.png,/base/path/changes.cfg
./charlien.zip,Charlie Ninja,charlien.cfg,charlien.png,/base/path/charlien.cfg
./cbombers.zip,Chase Bombers,cbombers.cfg,cbombers.png,/base/path/cbombers.cfg
./chasehq.zip,Chase H.Q.,chasehq.cfg,chasehq.png,/base/path/chasehq.cfg
./checkman.zip,Check Man,checkman.cfg,checkman.png,/base/path/checkman.cfg
./cheekyms.zip,Cheeky Mouse,cheekyms.cfg,cheekyms.png,/base/path/cheekyms.cfg
./cheesech.zip,Cheese Chase,cheesech.cfg,cheesech.png,/base/path/cheesech.cfg
./cyclemb.zip,Cycle Maabou,cyclemb.cfg,cyclemb.png,/base/path/cyclemb.cfg
./chelnov.zip,Chelnov - Atomic Runner,chelnov.cfg,chelnov.png,/base/path/chelnov.cfg
./chqflag.zip,Chequered Flag,chqflag.cfg,chqflag.png,/base/path/chqflag.cfg
./cheyenne.zip,Cheyenne,cheyenne.cfg,cheyenne.png,/base/path/cheyenne.cfg
./marukodq.zip,Chibi Marukochan Deluxe Quiz,marukodq.cfg,marukodq.png,/base/path/marukodq.cfg
./chiller.zip,Chiller,chiller.cfg,chiller.png,/base/path/chiller.cfg
./chimerab.zip,Chimera Beast,chimerab.cfg,chimerab.png,/base/path/chimerab.cfg
./chinagat.zip,China Gate,chinagat.cfg,chinagat.png,/base/path/chinagat.cfg
./chinatwn.zip,China Town,chinatwn.cfg,chinatwn.png,/base/path/chinatwn.cfg
./comotion.zip,China Town,comotion.cfg,comotion.png,/base/path/comotion.cfg
./chinhero.zip,Chinese Hero,chinhero.cfg,chinhero.png,/base/path/chinhero.cfg
./chokchok.zip,Choky! Choky!,chokchok.cfg,chokchok.png,/base/path/chokchok.cfg
./choplift.zip,Choplifter,choplift.cfg,choplift.png,/base/path/choplift.cfg
./chopper.zip,Chopper I,chopper.cfg,chopper.png,/base/path/chopper.cfg
./berabohm.zip,Beraboh Man,berabohm.cfg,berabohm.png,/base/path/berabohm.cfg
./ironclad.zip,Ironclad,ironclad.cfg,ironclad.png,/base/path/ironclad.cfg
./chukatai.zip,Chuka Taisen,chukatai.cfg,chukatai.png,/base/path/chukatai.cfg
./circusc.zip,Circus Charlie,circusc.cfg,circusc.png,/base/path/circusc.cfg
./cischeat.zip,Cisco Heat,cischeat.cfg,cischeat.png,/base/path/cischeat.cfg
./citybomb.zip,City Bomber,citybomb.cfg,citybomb.png,/base/path/citybomb.cfg
./citycon.zip,City Connection,citycon.cfg,citycon.png,/base/path/citycon.cfg
./clshroad.zip,Clash-road,clshroad.cfg,clshroad.png,/base/path/clshroad.cfg
./claypign.zip,Clay Pigeon,claypign.cfg,claypign.png,/base/path/claypign.cfg
./cleopatr.zip,Cleopatra Fortune,cleopatr.cfg,cleopatr.png,/base/path/cleopatr.cfg
./cloak.zip,Cloak & Dagger,cloak.cfg,cloak.png,/base/path/cloak.cfg
./cloud9.zip,Cloud 9,cloud9.cfg,cloud9.png,/base/path/cloud9.cfg
./cgraplop.zip,Cluster Buster,cgraplop.cfg,cgraplop.png,/base/path/cgraplop.cfg
./cltchitr.zip,Clutch Hitter,cltchitr.cfg,cltchitr.png,/base/path/cltchitr.cfg
./cobracom.zip,Cobra-command,cobracom.cfg,cobracom.png,/base/path/cobracom.cfg
./colony7.zip,Colony 7,colony7.cfg,colony7.png,/base/path/colony7.cfg
./columns.zip,Columns,columns.cfg,columns.png,/base/path/columns.cfg
./columns2.zip,Columns II: The Voyage Through Time,columns2.cfg,columns2.png,/base/path/columns2.cfg
./combat.zip,Combat,combat.cfg,combat.png,/base/path/combat.cfg
./combh.zip,Combat Hawk,combh.cfg,combh.png,/base/path/combh.cfg
./combatsc.zip,Combat School,combatsc.cfg,combatsc.png,/base/path/combatsc.cfg
./toto.zip,Come Back Toto,toto.cfg,toto.png,/base/path/toto.cfg
./commandw.zip,Command War - Super Special Battle & War Game,commandw.cfg,commandw.png,/base/path/commandw.cfg
./complexx.zip,Complex X,complexx.cfg,complexx.png,/base/path/complexx.cfg
./contcirc.zip,Continental Circus,contcirc.cfg,contcirc.png,/base/path/contcirc.cfg
./contra.zip,Gryzor,contra.cfg,contra.png,/base/path/contra.cfg
./cookbib.zip,Cookie & Bibi,cookbib.cfg,cookbib.png,/base/path/cookbib.cfg
./cookbib2.zip,Cookie & Bibi 2,cookbib2.cfg,cookbib2.png,/base/path/cookbib2.cfg
./cookbib3.zip,Cookie & Bibi 3,cookbib3.cfg,cookbib3.png,/base/path/cookbib3.cfg
./coolmini.zip,Cool Minigame Collection,coolmini.cfg,coolmini.png,/base/path/coolmini.cfg
./cop01.zip,Cop 01,cop01.cfg,cop01.png,/base/path/cop01.cfg
./cavenger.zip,Cosmic Avenger,cavenger.cfg,cavenger.png,/base/path/cavenger.cfg
./cosmccop.zip,Cosmic Cop,cosmccop.cfg,cosmccop.png,/base/path/cosmccop.cfg
./cgangpzl.zip,Cosmo Gang the Puzzle,cgangpzl.cfg,cgangpzl.png,/base/path/cgangpzl.cfg
./cosmogng.zip,Cosmo Gang the Video,cosmogng.cfg,cosmogng.png,/base/path/cosmogng.cfg
./countrun.zip,Counter Run,countrun.cfg,countrun.png,/base/path/countrun.cfg
./countryc.zip,Country Club,countryc.cfg,countryc.png,/base/path/countryc.cfg
./crkdown.zip,Crack Down,crkdown.cfg,crkdown.png,/base/path/crkdown.cfg
./cracksht.zip,Crackshot,cracksht.cfg,cracksht.png,/base/path/cracksht.cfg
./qcrayon2.zip,Crayon Shinchan Orato Asobo,qcrayon2.cfg,qcrayon2.png,/base/path/qcrayon2.cfg
./crbaloon.zip,Crazy Balloon,crbaloon.cfg,crbaloon.png,/base/path/crbaloon.cfg
./cclimber.zip,Crazy Climber,cclimber.cfg,cclimber.png,/base/path/cclimber.cfg
./cclimbr2.zip,Crazy Climber 2,cclimbr2.cfg,cclimbr2.png,/base/path/cclimbr2.cfg
./crazyfgt.zip,Crazy Fight,crazyfgt.cfg,crazyfgt.png,/base/path/crazyfgt.cfg
./ckong.zip,Crazy Kong,ckong.cfg,ckong.png,/base/path/ckong.cfg
./ckongpt2.zip,Crazy Kong Part II,ckongpt2.cfg,ckongpt2.png,/base/path/ckongpt2.cfg
./crzrally.zip,Crazy Rally,crzrally.cfg,crzrally.png,/base/path/crzrally.cfg
./crazywar.zip,Crazy War,crazywar.cfg,crazywar.png,/base/path/crazywar.cfg
./crimec.zip,Crime City,crimec.cfg,crimec.png,/base/path/crimec.cfg
./crimfght.zip,Crime Fighters,crimfght.cfg,crimfght.png,/base/path/crimfght.cfg
./crospang.zip,Cross Pang,crospang.cfg,crospang.png,/base/path/crospang.cfg
./crossbow.zip,Crossbow,crossbow.cfg,crossbow.png,/base/path/crossbow.cfg
./crsword.zip,Crossed Swords,crsword.cfg,crsword.png,/base/path/crsword.cfg
./cbuster.zip,Crude Buster,cbuster.cfg,cbuster.png,/base/path/cbuster.cfg
./crush.zip,Crush Roller,crush.cfg,crush.png,/base/path/crush.cfg
./crusherm.zip,Crusher Makochan,crusherm.cfg,crusherm.png,/base/path/crusherm.cfg
./cexplore.zip,Crypt Killer,cexplore.cfg,cexplore.png,/base/path/cexplore.cfg
./ccastles.zip,Crystal Castles,ccastles.cfg,ccastles.png,/base/path/ccastles.cfg
./cubybop.zip,Cuby Bop,cubybop.cfg,cubybop.png,/base/path/cubybop.cfg
./cuebrick.zip,Cue Brick,cuebrick.cfg,cuebrick.png,/base/path/cuebrick.cfg
./cutefght.zip,Cute Fighter,cutefght.cfg,cutefght.png,/base/path/cutefght.cfg
./cutieq.zip,Cutie Q,cutieq.cfg,cutieq.png,/base/path/cutieq.cfg
./cybattlr.zip,Cybattler,cybattlr.cfg,cybattlr.png,/base/path/cybattlr.cfg
./cybertnk.zip,Cyber Tank,cybertnk.cfg,cybertnk.png,/base/path/cybertnk.cfg
./cyberlip.zip,Cyber-Lip,cyberlip.cfg,cyberlip.png,/base/path/cyberlip.cfg
./cybots.zip,Cyberbots : Fullmetal Madness,cybots.cfg,cybots.png,/base/path/cybots.cfg
./cyclshtg.zip,Cycle Shooting,cyclshtg.cfg,cyclshtg.png,/base/path/cyclshtg.cfg
./cyvern.zip,Cyvern - The Dragon Weapons,cyvern.cfg,cyvern.png,/base/path/cyvern.cfg
./dcon.zip,D-con,dcon.cfg,dcon.png,/base/path/dcon.cfg
./dockman.zip,Dock Man,dockman.cfg,dockman.png,/base/path/dockman.cfg
./dday.zip,D-day,dday.cfg,dday.png,/base/path/dday.cfg
./ddayjlc.zip,D-day,ddayjlc.cfg,ddayjlc.png,/base/path/ddayjlc.cfg
./ddcrew.zip,D. D. Crew,ddcrew.cfg,ddcrew.png,/base/path/ddcrew.cfg
./dacholer.zip,Dacholer,dacholer.cfg,dacholer.png,/base/path/dacholer.cfg
./kickboy.zip,Dacholer,kickboy.cfg,kickboy.png,/base/path/kickboy.cfg
./daikaiju.zip,Daikaiju No Gyakushu,daikaiju.cfg,daikaiju.png,/base/path/daikaiju.cfg
./daioh.zip,Daioh,daioh.cfg,daioh.png,/base/path/daioh.cfg
./daitorid.zip,Daitoride,daitorid.cfg,daitorid.png,/base/path/daitorid.cfg
./dambustr.zip,Dambusters,dambustr.cfg,dambustr.png,/base/path/dambustr.cfg
./dangseed.zip,Dangerous Seed,dangseed.cfg,dangseed.png,/base/path/dangseed.cfg
./darius.zip,Darius,darius.cfg,darius.png,/base/path/darius.cfg
./dariusg.zip,Darius Gaiden - Silver Hawk,dariusg.cfg,dariusg.png,/base/path/dariusg.cfg
./dariusgx.zip,Darius Gaiden - Silver Hawk Extra Version,dariusgx.cfg,dariusgx.png,/base/path/dariusgx.cfg
./darius2.zip,Darius II,darius2.cfg,darius2.png,/base/path/darius2.cfg
./darkedge.zip,Dark Edge,darkedge.cfg,darkedge.png,/base/path/darkedge.cfg
./darkplnt.zip,Dark Planet,darkplnt.cfg,darkplnt.png,/base/path/darkplnt.cfg
./darkseal.zip,Dark Seal,darkseal.cfg,darkseal.png,/base/path/darkseal.cfg
./darktowr.zip,Dark Tower,darktowr.cfg,darktowr.png,/base/path/darktowr.cfg
./dstlk.zip,Darkstalkers: The Night Warriors,dstlk.cfg,dstlk.png,/base/path/dstlk.cfg
./darwin.zip,Darwin 4078,darwin.cfg,darwin.png,/base/path/darwin.cfg
./dquizgo.zip,Date Quiz Go Go,dquizgo.cfg,dquizgo.png,/base/path/dquizgo.cfg
./dankuga.zip,Dan-ku-ga,dankuga.cfg,dankuga.png,/base/path/dankuga.cfg
./ddpsdoj.zip,Dodonpachi Saidaioujou,ddpsdoj.cfg,ddpsdoj.png,/base/path/ddpsdoj.cfg
./deadang.zip,Dead Angle,deadang.cfg,deadang.png,/base/path/deadang.cfg
./deadconx.zip,Dead Connection,deadconx.cfg,deadconx.png,/base/path/deadconx.cfg
./mutantf.zip,Mutant Fighter,mutantf.cfg,mutantf.png,/base/path/mutantf.cfg
./deathsml.zip,Deathsmiles,deathsml.cfg,deathsml.png,/base/path/deathsml.cfg
./dsmbl.zip,Deathsmiles MegaBlack Label,dsmbl.cfg,dsmbl.png,/base/path/dsmbl.cfg
./deerhunt.zip,Deer Hunting Usa V4.3,deerhunt.cfg,deerhunt.png,/base/path/deerhunt.cfg
./redufo.zip,Defend the Terra Attack on the Red UFO,redufo.cfg,redufo.png,/base/path/redufo.cfg
./defender.zip,Defender,defender.cfg,defender.png,/base/path/defender.cfg
./deluxe5.zip,Deluxe 5,deluxe5.cfg,deluxe5.png,/base/path/deluxe5.cfg
./demoderb.zip,Demolition Derby,demoderb.cfg,demoderb.png,/base/path/demoderb.cfg
./meijinsn.zip,Meijinsen,meijinsn.cfg,meijinsn.png,/base/path/meijinsn.cfg
./mgakuen.zip,Mahjong Gakuen,mgakuen.cfg,mgakuen.png,/base/path/mgakuen.cfg
./demonwld.zip,Demon's World,demonwld.cfg,demonwld.png,/base/path/demonwld.cfg
./denjinmk.zip,Denjin Makai,denjinmk.cfg,denjinmk.png,/base/path/denjinmk.cfg
./deroon.zip,Deroon Derodero,deroon.cfg,deroon.png,/base/path/deroon.cfg
./desertbr.zip,Desert Breaker,desertbr.cfg,desertbr.png,/base/path/desertbr.cfg
./desertdn.zip,Desert Dan,desertdn.cfg,desertdn.png,/base/path/desertdn.cfg
./desertwr.zip,Desert War,desertwr.cfg,desertwr.png,/base/path/desertwr.cfg
./devstors.zip,Devastators,devstors.cfg,devstors.png,/base/path/devstors.cfg
./devilfsh.zip,Devil Fish,devilfsh.cfg,devilfsh.png,/base/path/devilfsh.cfg
./devilw.zip,Devil World,devilw.cfg,devilw.png,/base/path/devilw.cfg
./dharma.zip,Dharma Doujou,dharma.cfg,dharma.png,/base/path/dharma.cfg
./diamond.zip,Diamond Run,diamond.cfg,diamond.png,/base/path/diamond.cfg
./dtfamily.zip,Diet Family,dtfamily.cfg,dtfamily.png,/base/path/dtfamily.cfg
./dietgo.zip,Diet Go Go,dietgo.cfg,dietgo.png,/base/path/dietgo.cfg
./digdug.zip,Dig Dug,digdug.cfg,digdug.png,/base/path/digdug.cfg
./digdug2.zip,Dig Dug II,digdug2.cfg,digdug2.png,/base/path/digdug2.cfg
./diggerma.zip,Digger Man,diggerma.cfg,diggerma.png,/base/path/diggerma.cfg
./dimahoo.zip,Dimahoo,dimahoo.cfg,dimahoo.png,/base/path/dimahoo.cfg
./dingo.zip,Dingo,dingo.cfg,dingo.png,/base/path/dingo.cfg
./dinorex.zip,Dino Rex,dinorex.cfg,dinorex.png,/base/path/dinorex.cfg
./dirtfoxj.zip,Dirt Fox,dirtfoxj.cfg,dirtfoxj.png,/base/path/dirtfoxj.cfg
./discoboy.zip,Disco Boy,discoboy.cfg,discoboy.png,/base/path/discoboy.cfg
./cdiscon1.zip,Disco No.1 (DECO Cassette),cdiscon1.cfg,cdiscon1.png,/base/path/cdiscon1.cfg
./disco.zip,Disco No.1,disco.cfg,disco.png,/base/path/disco.cfg
./dotron.zip,Discs Of Tron,dotron.cfg,dotron.png,/base/path/dotron.cfg
./diverboy.zip,Diver Boy,diverboy.cfg,diverboy.png,/base/path/diverboy.cfg
./djboy.zip,Dj Boy,djboy.cfg,djboy.png,/base/path/djboy.cfg
./dorunrun.zip,Do! Run Run,dorunrun.cfg,dorunrun.png,/base/path/dorunrun.cfg
./dodgeman.zip,Dodge Man,dodgeman.cfg,dodgeman.png,/base/path/dodgeman.cfg
./ddonpach.zip,DoDonPachi,ddonpach.cfg,ddonpach.png,/base/path/ddonpach.cfg
./ddp3.zip,DoDonPachi,ddp3.cfg,ddp3.png,/base/path/ddp3.cfg
./dfkbl.zip,DoDonPachi Dai-Fukkatsu Black Label,dfkbl.cfg,dfkbl.png,/base/path/dfkbl.cfg
./ddpdfk.zip,DoDonPachi Resurrection,ddpdfk.cfg,ddpdfk.png,/base/path/ddpdfk.cfg
./ddp2.zip,DoDonPachi II - Bee Storm,ddp2.cfg,ddp2.png,/base/path/ddp2.cfg
./dogfight.zip,Dog Fight,dogfight.cfg,dogfight.png,/base/path/dogfight.cfg
./dquizgo2.zip,Date Quiz Go Go Episode 2,dquizgo2.cfg,dquizgo2.png,/base/path/dquizgo2.cfg
./dogyuun.zip,Dogyuun,dogyuun.cfg,dogyuun.png,/base/path/dogyuun.cfg
./dokaben.zip,Dokaben,dokaben.cfg,dokaben.png,/base/path/dokaben.cfg
./dokaben2.zip,Dokaben 2,dokaben2.cfg,dokaben2.png,/base/path/dokaben2.cfg
./dolmen.zip,Dolmen,dolmen.cfg,dolmen.png,/base/path/dolmen.cfg
./domino.zip,Domino Man,domino.cfg,domino.png,/base/path/domino.cfg
./dommy.zip,Dommy,dommy.cfg,dommy.png,/base/path/dommy.cfg
./dondokod.zip,Don Doko Don,dondokod.cfg,dondokod.png,/base/path/dondokod.cfg
./dkong.zip,Donkey Kong,dkong.cfg,dkong.png,/base/path/dkong.cfg
./dkong3.zip,Donkey Kong 3,dkong3.cfg,dkong3.png,/base/path/dkong3.cfg
./kong.zip,Kong,kong.cfg,kong.png,/base/path/kong.cfg
./dkongjr.zip,Donkey Kong Junior,dkongjr.cfg,dkongjr.png,/base/path/dkongjr.cfg
./donpachi.zip,DonPachi,donpachi.cfg,donpachi.png,/base/path/donpachi.cfg
./dorodon.zip,Dorodon,dorodon.cfg,dorodon.png,/base/path/dorodon.cfg
./dorachan.zip,Dorachan,dorachan.cfg,dorachan.png,/base/path/dorachan.cfg
./dotrikun.zip,Dottori Kun,dotrikun.cfg,dotrikun.png,/base/path/dotrikun.cfg
./dblaxle.zip,Double Axle,dblaxle.cfg,dblaxle.png,/base/path/dblaxle.cfg
./ddragon.zip,Double Dragon,ddragon.cfg,ddragon.png,/base/path/ddragon.cfg
./doubledr.zip,Double Dragon,doubledr.cfg,doubledr.png,/base/path/doubledr.cfg
./ddragon3.zip,Double Dragon 3 - The Rosetta Stone,ddragon3.cfg,ddragon3.png,/base/path/ddragon3.cfg
./ddragon2.zip,Double Dragon 2 - The Revenge,ddragon2.cfg,ddragon2.png,/base/path/ddragon2.cfg
./ddribble.zip,Double Dribble,ddribble.cfg,ddribble.png,/base/path/ddribble.cfg
./dblpoint.zip,Double Point,dblpoint.cfg,dblpoint.png,/base/path/dblpoint.cfg
./downtown.zip,Downtown / Mokugeki,downtown.cfg,downtown.png,/base/path/downtown.cfg
./sparkz.zip,Sparkz,sparkz.cfg,sparkz.png,/base/path/sparkz.cfg
./vsdrmario.zip,Vs. Dr. Mario,vsdrmario.cfg,vsdrmario.png,/base/path/vsdrmario.cfg
./drmicro.zip,Dr. Micro,drmicro.cfg,drmicro.png,/base/path/drmicro.cfg
./dsoccr94.zip,Dream Soccer '94,dsoccr94.cfg,dsoccr94.png,/base/path/dsoccr94.cfg
./drtomy.zip,Dr. Tomy,drtomy.cfg,drtomy.png,/base/path/drtomy.cfg
./drtoppel.zip,Dr. Toppel's Adventure,drtoppel.cfg,drtoppel.png,/base/path/drtoppel.cfg
./dbz.zip,DragonBall Z,dbz.cfg,dbz.png,/base/path/dbz.cfg
./dbz2.zip,Dragonball Z 2 - Super Battle,dbz2.cfg,dbz2.png,/base/path/dbz2.cfg
./dbzvrvs.zip,Dragon Ball Z V.r.v.s.,dbzvrvs.cfg,dbzvrvs.png,/base/path/dbzvrvs.cfg
./dragnblz.zip,Dragon Blaze,dragnblz.cfg,dragnblz.png,/base/path/dragnblz.cfg
./drgnbowl.zip,Dragon Bowl,drgnbowl.cfg,drgnbowl.png,/base/path/drgnbowl.cfg
./dbreed.zip,Dragon Breed,dbreed.cfg,dbreed.png,/base/path/dbreed.cfg
./drgnbstr.zip,Dragon Buster,drgnbstr.cfg,drgnbstr.png,/base/path/drgnbstr.cfg
./dragngun.zip,Dragon Gun,dragngun.cfg,dragngun.png,/base/path/dragngun.cfg
./drgnmst.zip,Dragon Master,drgnmst.cfg,drgnmst.png,/base/path/drgnmst.cfg
./dsaber.zip,Dragon Saber,dsaber.cfg,dsaber.png,/base/path/dsaber.cfg
./dspirit.zip,Dragon Spirit,dspirit.cfg,dspirit.png,/base/path/dspirit.cfg
./drgnunit.zip,Dragon Unit / Castle Of Dragon,drgnunit.cfg,drgnunit.png,/base/path/drgnunit.cfg
./dw2001.zip,Dragon World 3,dw2001.cfg,dw2001.png,/base/path/dw2001.cfg
./crashh.zip,Crash,crashh.cfg,crashh.png,/base/path/crashh.cfg
./drgw2.zip,Dragon World II,drgw2.cfg,drgw2.png,/base/path/drgw2.cfg
./dragonsh.zip,Dragon's Heaven,dragonsh.cfg,dragonsh.png,/base/path/dragonsh.cfg
./drakton.zip,Drakton,drakton.cfg,drakton.png,/base/path/drakton.cfg
./keithlcy.zip,Dramatic Adventure Quiz Keith & Lucy,keithlcy.cfg,keithlcy.png,/base/path/keithlcy.cfg
./dreambal.zip,Dream Ball,dreambal.cfg,dreambal.png,/base/path/dreambal.cfg
./dremshpr.zip,Dream Shopper,dremshpr.cfg,dremshpr.png,/base/path/dremshpr.cfg
./dreamwld.zip,Dream World,dreamwld.cfg,dreamwld.png,/base/path/dreamwld.cfg
./dribling.zip,Dribbling,dribling.cfg,dribling.png,/base/path/dribling.cfg
./driftout.zip,Drift Out,driftout.cfg,driftout.png,/base/path/driftout.cfg
./drifto94.zip,Drift Out '94 - The Hard Order,drifto94.cfg,drifto94.png,/base/path/drifto94.cfg
./drivfrcp.zip,Driving Force,drivfrcp.cfg,drivfrcp.png,/base/path/drivfrcp.cfg
./cdsteljn.zip,Ds Telejan,cdsteljn.cfg,cdsteljn.png,/base/path/cdsteljn.cfg
./vsduckhunt.zip,Vs. Duck Hunt,vsduckhunt.cfg,vsduckhunt.png,/base/path/vsduckhunt.cfg
./lightbr.zip,Dungeon Magic,lightbr.cfg,lightbr.png,/base/path/lightbr.cfg
./ddsom.zip,Dungeons & Dragons: Shadow over Mystara,ddsom.cfg,ddsom.png,/base/path/ddsom.cfg
./ddtod.zip,Dungeons & Dragons: Tower of Doom,ddtod.cfg,ddtod.png,/base/path/ddtod.cfg
./dunkshot.zip,Dunk Shot,dunkshot.cfg,dunkshot.png,/base/path/dunkshot.cfg
./dyger.zip,Dyger,dyger.cfg,dyger.png,/base/path/dyger.cfg
./dynagear.zip,Dyna Gear,dynagear.cfg,dynagear.png,/base/path/dynagear.cfg
./dynablst.zip,Dynablaster,dynablst.cfg,dynablst.png,/base/path/dynablst.cfg
./dcclub.zip,Dynamic Country Club,dcclub.cfg,dcclub.png,/base/path/dcclub.cfg
./dynamski.zip,Dynamic Ski,dynamski.cfg,dynamski.png,/base/path/dynamski.cfg
./dynabomb.zip,Dynamite Bomber,dynabomb.cfg,dynabomb.png,/base/path/dynabomb.cfg
./dynduke.zip,Dynamite Duke,dynduke.cfg,dynduke.png,/base/path/dynduke.cfg
./ddux.zip,Dynamite Dux,ddux.cfg,ddux.png,/base/path/ddux.cfg
./dleague.zip,Dynamite League,dleague.cfg,dleague.png,/base/path/dleague.cfg
./dynwar.zip,Dynasty Wars,dynwar.cfg,dynwar.png,/base/path/dynwar.cfg
./ejanhs.zip,E Jong High School,ejanhs.cfg,ejanhs.png,/base/path/ejanhs.cfg
./ejsakura.zip,E-jan Sakurasou,ejsakura.cfg,ejsakura.png,/base/path/ejsakura.cfg
./eswat.zip,E-swat - Cyber Police,eswat.cfg,eswat.png,/base/path/eswat.cfg
./edf.zip,E.D.F. : Earth Defense Force,edf.cfg,edf.png,/base/path/edf.cfg
./eaglshot.zip,Eagle Shot Golf,eaglshot.cfg,eaglshot.png,/base/path/eaglshot.cfg
./ecofghtr.zip,Eco Fighters,ecofghtr.cfg,ecofghtr.png,/base/path/ecofghtr.cfg
./egghunt.zip,Egg Hunt,egghunt.cfg,egghunt.png,/base/path/egghunt.cfg
./eggor.zip,Eggor,eggor.cfg,eggor.png,/base/path/eggor.cfg
./eeekk.zip,Scrambled Egg,eeekk.cfg,eeekk.png,/base/path/eeekk.cfg
./eightfrc.zip,Eight Forces,eightfrc.cfg,eightfrc.png,/base/path/eightfrc.cfg
./eightman.zip,Eight Man,eightman.cfg,eightman.png,/base/path/eightman.cfg
./efdt.zip,El Fin Del Tiempo,efdt.cfg,efdt.png,/base/path/efdt.cfg
./elevator.zip,Elevator Action,elevator.cfg,elevator.png,/base/path/elevator.cfg
./elvactr.zip,Elevator Action Returns,elvactr.cfg,elvactr.png,/base/path/elvactr.cfg
./elim2.zip,Eliminator,elim2.cfg,elim2.png,/base/path/elim2.cfg
./emeralda.zip,Emeraldia,emeralda.cfg,emeralda.png,/base/path/emeralda.cfg
